0.00.196.791 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.243.413 W srv  llama_server: -----------------
0.00.243.418 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.243.418 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.243.418 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.243.418 W srv  llama_server: -----------------
0.00.252.581 I srv    load_model: loading model 'C:\Users\muzaf\.cache\huggingface\hub\models--unsloth--Qwen3.8-27B-GGUF\snapshots\f1bfb127c64f7072bdd2cad55f258b9c8b2910fe\Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.961.811 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.961.823 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.961.836 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.961.841 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.961.846 W model has unused tensor blk.64.attn_v.weight (size = 4300800 bytes) -- ignoring
0.00.961.862 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.961.868 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.961.872 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.961.877 W model has unused tensor blk.64.ffn_gate.weight (size = 47349760 bytes) -- ignoring
0.00.961.882 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.961.886 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.961.893 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.00.961.898 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.961.903 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.961.918 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.06.433.921 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 65536, kv_unified = 'false'
0.06.438.076 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.06.438.092 I srv  llama_server: model loaded
0.06.438.094 I srv  llama_server: listening on http://127.0.0.1:8097
2.41.321.261 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
16.30.175.041 I slot print_timing: id  0 | task 40035 |    graphs reused =      38386
16.30.175.172 I slot      release: id  0 | task 40035 | stop processing: n_tokens = 11917, truncated = 0
16.30.192.412 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 989985078
16.30.321.673 I slot launch_slot_: id  0 | task 40081 | processing task, is_child = 0
16.30.420.570 I slot print_timing: id  0 | task 40081 | prompt eval time =      60.92 ms /     4 tokens (   15.23 ms per token,    65.66 tokens per second)
16.30.420.576 I slot print_timing: id  0 | task 40081 |        eval time =      37.96 ms /     3 tokens (   12.65 ms per token,    79.04 tokens per second)
16.30.420.577 I slot print_timing: id  0 | task 40081 |       total time =      98.87 ms /     7 tokens
16.30.420.578 I slot print_timing: id  0 | task 40081 |    graphs reused =      38387
16.30.420.611 I slot      release: id  0 | task 40081 | stop processing: n_tokens = 626, truncated = 0
16.30.425.477 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.021
16.30.504.179 I slot launch_slot_: id  0 | task 40085 | processing task, is_child = 0
16.30.674.455 I slot print_timing: id  0 | task 40085 | prompt eval time =      87.19 ms /    97 tokens (    0.90 ms per token,  1112.51 tokens per second)
16.30.674.461 I slot print_timing: id  0 | task 40085 |        eval time =      83.05 ms /     6 tokens (   13.84 ms per token,    72.25 tokens per second)
16.30.674.461 I slot print_timing: id  0 | task 40085 |       total time =     170.24 ms /   103 tokens
16.30.674.462 I slot print_timing: id  0 | task 40085 |    graphs reused =      38391
16.30.674.485 I slot      release: id  0 | task 40085 | stop processing: n_tokens = 102, truncated = 0
16.30.700.949 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 990484390
16.30.796.615 I slot launch_slot_: id  0 | task 40093 | processing task, is_child = 0
16.33.924.887 I slot print_timing: id  0 | task 40093 | prompt processing, n_tokens =  11337, progress = 0.96, t =   3.13 s / 3624.08 tokens per second
16.34.049.365 I slot print_timing: id  0 | task 40093 | prompt processing, n_tokens =  11849, progress = 1.00, t =   3.25 s / 3642.79 tokens per second
16.37.136.438 I slot print_timing: id  0 | task 40093 | n_decoded =    219, tg =  72.82 t/s, tg_3s =  72.82 t/s
16.39.038.446 I slot print_timing: id  0 | task 40093 | prompt eval time =    3332.20 ms / 11853 tokens (    0.28 ms per token,  3557.11 tokens per second)
16.39.038.450 I slot print_timing: id  0 | task 40093 |        eval time =    4909.61 ms /   358 tokens (   13.71 ms per token,    72.92 tokens per second)
16.39.038.451 I slot print_timing: id  0 | task 40093 |       total time =    8241.81 ms / 12211 tokens
16.39.038.452 I slot print_timing: id  0 | task 40093 |    graphs reused =      38746
16.39.038.577 I slot      release: id  0 | task 40093 | stop processing: n_tokens = 12210, truncated = 0
16.39.052.079 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.449 (> 0.100 thold), f_keep = 0.437
16.39.156.525 I slot launch_slot_: id  0 | task 40459 | processing task, is_child = 0
16.42.288.990 I slot print_timing: id  0 | task 40459 | prompt processing, n_tokens =  11350, progress = 0.96, t =   3.13 s / 3623.37 tokens per second
16.42.410.119 I slot print_timing: id  0 | task 40459 | prompt processing, n_tokens =  11862, progress = 1.00, t =   3.25 s / 3645.84 tokens per second
16.42.532.952 I slot print_timing: id  0 | task 40459 | prompt eval time =    3337.68 ms / 11866 tokens (    0.28 ms per token,  3555.16 tokens per second)
16.42.532.957 I slot print_timing: id  0 | task 40459 |        eval time =      38.72 ms /     3 tokens (   12.91 ms per token,    77.48 tokens per second)
16.42.532.958 I slot print_timing: id  0 | task 40459 |       total time =    3376.40 ms / 11869 tokens
16.42.532.958 I slot print_timing: id  0 | task 40459 |    graphs reused =      38747
16.42.533.086 I slot      release: id  0 | task 40459 | stop processing: n_tokens = 11868, truncated = 0
16.42.552.254 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1002342992
16.42.552.597 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 849.605 MiB)
16.42.679.790 I slot launch_slot_: id  0 | task 40470 | processing task, is_child = 0
16.42.951.390 I slot print_timing: id  0 | task 40470 | prompt eval time =     234.35 ms /   622 tokens (    0.38 ms per token,  2654.18 tokens per second)
16.42.951.396 I slot print_timing: id  0 | task 40470 |        eval time =      37.23 ms /     3 tokens (   12.41 ms per token,    80.58 tokens per second)
16.42.951.397 I slot print_timing: id  0 | task 40470 |       total time =     271.58 ms /   625 tokens
16.42.951.398 I slot print_timing: id  0 | task 40470 |    graphs reused =      38748
16.42.951.431 I slot      release: id  0 | task 40470 | stop processing: n_tokens = 624, truncated = 0
16.42.956.574 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.021
16.43.037.540 I slot launch_slot_: id  0 | task 40476 | processing task, is_child = 0
16.43.173.575 I slot print_timing: id  0 | task 40476 | prompt eval time =      55.24 ms /     4 tokens (   13.81 ms per token,    72.41 tokens per second)
16.43.173.581 I slot print_timing: id  0 | task 40476 |        eval time =      80.77 ms /     6 tokens (   13.46 ms per token,    74.28 tokens per second)
16.43.173.582 I slot print_timing: id  0 | task 40476 |       total time =     136.01 ms /    10 tokens
16.43.173.582 I slot print_timing: id  0 | task 40476 |    graphs reused =      38752
16.43.173.602 I slot      release: id  0 | task 40476 | stop processing: n_tokens = 102, truncated = 0
16.43.186.665 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1002983507
16.43.186.713 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 845.253 MiB)
16.43.322.494 I slot launch_slot_: id  0 | task 40483 | processing task, is_child = 0
16.46.388.967 I slot print_timing: id  0 | task 40483 | n_decoded =    218, tg =  72.55 t/s, tg_3s =  72.55 t/s
16.49.394.031 I slot print_timing: id  0 | task 40483 | n_decoded =    437, tg =  72.71 t/s, tg_3s =  72.88 t/s
16.52.406.411 I slot print_timing: id  0 | task 40483 | n_decoded =    657, tg =  72.82 t/s, tg_3s =  73.03 t/s
16.55.410.823 I slot print_timing: id  0 | task 40483 | n_decoded =    875, tg =  72.75 t/s, tg_3s =  72.56 t/s
16.58.420.365 I slot print_timing: id  0 | task 40483 | n_decoded =   1093, tg =  72.69 t/s, tg_3s =  72.44 t/s
16.59.384.254 I slot print_timing: id  0 | task 40483 | prompt eval time =      61.42 ms /     4 tokens (   15.36 ms per token,    65.12 tokens per second)
16.59.384.258 I slot print_timing: id  0 | task 40483 |        eval time =   16000.30 ms /  1163 tokens (   13.76 ms per token,    72.69 tokens per second)
16.59.384.259 I slot print_timing: id  0 | task 40483 |       total time =   16061.73 ms /  1167 tokens
16.59.384.259 I slot print_timing: id  0 | task 40483 |    graphs reused =      39909
16.59.384.383 I slot      release: id  0 | task 40483 | stop processing: n_tokens = 13015, truncated = 0
16.59.405.072 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.449 (> 0.100 thold), f_keep = 0.410
16.59.569.886 I slot launch_slot_: id  0 | task 41647 | processing task, is_child = 0
16.59.669.369 I slot print_timing: id  0 | task 41647 | prompt eval time =      61.40 ms /     4 tokens (   15.35 ms per token,    65.14 tokens per second)
16.59.669.375 I slot print_timing: id  0 | task 41647 |        eval time =      38.06 ms /     3 tokens (   12.69 ms per token,    78.83 tokens per second)
16.59.669.376 I slot print_timing: id  0 | task 41647 |       total time =      99.46 ms /     7 tokens
16.59.669.376 I slot print_timing: id  0 | task 41647 |    graphs reused =      39910
16.59.669.502 I slot      release: id  0 | task 41647 | stop processing: n_tokens = 11868, truncated = 0
16.59.677.837 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1019479408
16.59.807.121 I slot launch_slot_: id  0 | task 41651 | processing task, is_child = 0
16.59.888.023 I slot print_timing: id  0 | task 41651 | prompt eval time =      59.60 ms /     4 tokens (   14.90 ms per token,    67.12 tokens per second)
16.59.888.029 I slot print_timing: id  0 | task 41651 |        eval time =      21.27 ms /     2 tokens (   10.64 ms per token,    94.02 tokens per second)
16.59.888.030 I slot print_timing: id  0 | task 41651 |       total time =      80.87 ms /     6 tokens
16.59.888.030 I slot print_timing: id  0 | task 41651 |    graphs reused =      39910
16.59.888.065 I slot      release: id  0 | task 41651 | stop processing: n_tokens = 623, truncated = 0
16.59.893.678 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.021
16.59.972.723 I slot launch_slot_: id  0 | task 41654 | processing task, is_child = 0
17.00.113.632 I slot print_timing: id  0 | task 41654 | prompt eval time =      59.51 ms /     4 tokens (   14.88 ms per token,    67.22 tokens per second)
17.00.113.639 I slot print_timing: id  0 | task 41654 |        eval time =      81.38 ms /     6 tokens (   13.56 ms per token,    73.73 tokens per second)
17.00.113.639 I slot print_timing: id  0 | task 41654 |       total time =     140.89 ms /    10 tokens
17.00.113.640 I slot print_timing: id  0 | task 41654 |    graphs reused =      39914
17.00.113.662 I slot      release: id  0 | task 41654 | stop processing: n_tokens = 102, truncated = 0
17.00.140.186 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1019923568
17.00.253.294 I slot launch_slot_: id  0 | task 41661 | processing task, is_child = 0
17.03.318.705 I slot print_timing: id  0 | task 41661 | n_decoded =    218, tg =  72.57 t/s, tg_3s =  72.57 t/s
17.06.323.539 I slot print_timing: id  0 | task 41661 | n_decoded =    437, tg =  72.73 t/s, tg_3s =  72.88 t/s
17.09.335.906 I slot print_timing: id  0 | task 41661 | n_decoded =    657, tg =  72.83 t/s, tg_3s =  73.03 t/s
17.09.853.025 I slot print_timing: id  0 | task 41661 | prompt eval time =      61.45 ms /     4 tokens (   15.36 ms per token,    65.10 tokens per second)
17.09.853.031 I slot print_timing: id  0 | task 41661 |        eval time =    9538.25 ms /   694 tokens (   13.74 ms per token,    72.76 tokens per second)
17.09.853.031 I slot print_timing: id  0 | task 41661 |       total time =    9599.70 ms /   698 tokens
17.09.853.032 I slot print_timing: id  0 | task 41661 |    graphs reused =      40603
17.09.853.157 I slot      release: id  0 | task 41661 | stop processing: n_tokens = 12546, truncated = 0
17.09.903.880 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.449 (> 0.100 thold), f_keep = 0.425
17.10.067.595 I slot launch_slot_: id  0 | task 42356 | processing task, is_child = 0
17.13.139.296 I slot print_timing: id  0 | task 42356 | n_decoded =    219, tg =  72.74 t/s, tg_3s =  72.74 t/s
17.13.934.889 I slot print_timing: id  0 | task 42356 | prompt eval time =      61.07 ms /     4 tokens (   15.27 ms per token,    65.50 tokens per second)
17.13.934.894 I slot print_timing: id  0 | task 42356 |        eval time =    3806.21 ms /   277 tokens (   13.74 ms per token,    72.78 tokens per second)
17.13.934.895 I slot print_timing: id  0 | task 42356 |       total time =    3867.27 ms /   281 tokens
17.13.934.895 I slot print_timing: id  0 | task 42356 |    graphs reused =      40877
17.13.935.023 I slot      release: id  0 | task 42356 | stop processing: n_tokens = 12142, truncated = 0
17.13.942.050 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1033744929
17.14.071.853 I slot launch_slot_: id  0 | task 42634 | processing task, is_child = 0
17.14.168.420 I slot print_timing: id  0 | task 42634 | prompt eval time =      59.36 ms /     4 tokens (   14.84 ms per token,    67.39 tokens per second)
17.14.168.426 I slot print_timing: id  0 | task 42634 |        eval time =      37.18 ms /     3 tokens (   12.39 ms per token,    80.69 tokens per second)
17.14.168.426 I slot print_timing: id  0 | task 42634 |       total time =      96.54 ms /     7 tokens
17.14.168.427 I slot print_timing: id  0 | task 42634 |    graphs reused =      40878
17.14.168.460 I slot      release: id  0 | task 42634 | stop processing: n_tokens = 624, truncated = 0
17.14.176.038 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.021
17.14.255.238 I slot launch_slot_: id  0 | task 42638 | processing task, is_child = 0
17.14.397.470 I slot print_timing: id  0 | task 42638 | prompt eval time =      59.51 ms /     4 tokens (   14.88 ms per token,    67.21 tokens per second)
17.14.397.475 I slot print_timing: id  0 | task 42638 |        eval time =      82.69 ms /     6 tokens (   13.78 ms per token,    72.56 tokens per second)
17.14.397.476 I slot print_timing: id  0 | task 42638 |       total time =     142.21 ms /    10 tokens
17.14.397.477 I slot print_timing: id  0 | task 42638 |    graphs reused =      40882
17.14.397.502 I slot      release: id  0 | task 42638 | stop processing: n_tokens = 102, truncated = 0
17.14.410.297 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1034207408
17.14.522.060 I slot launch_slot_: id  0 | task 42645 | processing task, is_child = 0
17.14.627.931 I slot print_timing: id  0 | task 42645 | prompt eval time =      62.16 ms /     4 tokens (   15.54 ms per token,    64.36 tokens per second)
17.14.627.937 I slot print_timing: id  0 | task 42645 |        eval time =      43.69 ms /     3 tokens (   14.56 ms per token,    68.67 tokens per second)
17.14.627.937 I slot print_timing: id  0 | task 42645 |       total time =     105.84 ms /     7 tokens
17.14.627.938 I slot print_timing: id  0 | task 42645 |    graphs reused =      40883
17.14.628.064 I slot      release: id  0 | task 42645 | stop processing: n_tokens = 11855, truncated = 0
17.14.655.623 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.449 (> 0.100 thold), f_keep = 0.450
17.14.822.236 I slot launch_slot_: id  0 | task 42649 | processing task, is_child = 0
17.14.923.891 I slot print_timing: id  0 | task 42649 | prompt eval time =      62.56 ms /     4 tokens (   15.64 ms per token,    63.94 tokens per second)
17.14.923.898 I slot print_timing: id  0 | task 42649 |        eval time =      39.06 ms /     3 tokens (   13.02 ms per token,    76.80 tokens per second)
17.14.923.899 I slot print_timing: id  0 | task 42649 |       total time =     101.63 ms /     7 tokens
17.14.923.899 I slot print_timing: id  0 | task 42649 |    graphs reused =      40884
17.14.924.036 I slot      release: id  0 | task 42649 | stop processing: n_tokens = 11868, truncated = 0
17.14.938.820 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1034733942
17.15.071.114 I slot launch_slot_: id  0 | task 42653 | processing task, is_child = 0
17.15.168.727 I slot print_timing: id  0 | task 42653 | prompt eval time =      60.18 ms /     4 tokens (   15.04 ms per token,    66.47 tokens per second)
17.15.168.732 I slot print_timing: id  0 | task 42653 |        eval time =      37.40 ms /     3 tokens (   12.47 ms per token,    80.21 tokens per second)
17.15.168.733 I slot print_timing: id  0 | task 42653 |       total time =      97.58 ms /     7 tokens
17.15.168.733 I slot print_timing: id  0 | task 42653 |    graphs reused =      40885
17.15.168.768 I slot      release: id  0 | task 42653 | stop processing: n_tokens = 624, truncated = 0
17.15.171.712 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.021
17.15.250.754 I slot launch_slot_: id  0 | task 42657 | processing task, is_child = 0
17.15.392.792 I slot print_timing: id  0 | task 42657 | prompt eval time =      59.87 ms /     4 tokens (   14.97 ms per token,    66.82 tokens per second)
17.15.392.798 I slot print_timing: id  0 | task 42657 |        eval time =      82.14 ms /     6 tokens (   13.69 ms per token,    73.05 tokens per second)
17.15.392.799 I slot print_timing: id  0 | task 42657 |       total time =     142.01 ms /    10 tokens
17.15.392.799 I slot print_timing: id  0 | task 42657 |    graphs reused =      40889
17.15.392.819 I slot      release: id  0 | task 42657 | stop processing: n_tokens = 102, truncated = 0
17.15.418.136 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1035202725
17.15.528.552 I slot launch_slot_: id  0 | task 42664 | processing task, is_child = 0
17.16.306.544 I slot print_timing: id  0 | task 42664 | prompt eval time =      61.24 ms /     4 tokens (   15.31 ms per token,    65.32 tokens per second)
17.16.306.550 I slot print_timing: id  0 | task 42664 |        eval time =     716.73 ms /    52 tokens (   13.78 ms per token,    72.55 tokens per second)
17.16.306.550 I slot print_timing: id  0 | task 42664 |       total time =     777.97 ms /    56 tokens
17.16.306.551 I slot print_timing: id  0 | task 42664 |    graphs reused =      40939
17.16.306.679 I slot      release: id  0 | task 42664 | stop processing: n_tokens = 11904, truncated = 0
