0.00.084.672 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.134.732 W srv  llama_server: -----------------
0.00.134.737 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.134.737 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.134.738 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.134.738 W srv  llama_server: -----------------
0.00.142.362 I srv    load_model: loading model 'C:\Users\muzaf\.cache\huggingface\hub\models--unsloth--Qwen3.8-27B-GGUF\snapshots\f1bfb127c64f7072bdd2cad55f258b9c8b2910fe\Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.848.505 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.848.517 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.848.531 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.848.536 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.848.541 W model has unused tensor blk.64.attn_v.weight (size = 4300800 bytes) -- ignoring
0.00.848.558 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.848.563 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.848.567 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.848.572 W model has unused tensor blk.64.ffn_gate.weight (size = 47349760 bytes) -- ignoring
0.00.848.577 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.848.582 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.848.588 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.00.848.594 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.848.599 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.848.614 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.06.335.429 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 32768, kv_unified = 'false'
0.06.339.651 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.06.339.666 I srv  llama_server: model loaded
0.06.339.668 I srv  llama_server: listening on http://127.0.0.1:8097
0.20.914.694 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
16.57.858.095 I slot launch_slot_: id  0 | task 3923 | processing task, is_child = 0
17.01.189.720 I slot print_timing: id  0 | task 3923 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.33 s / 3688.31 tokens per second
17.01.798.567 I slot print_timing: id  0 | task 3923 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.94 s / 3638.16 tokens per second
17.02.392.530 I slot print_timing: id  0 | task 3923 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.53 s / 3613.26 tokens per second
17.02.798.234 I slot print_timing: id  0 | task 3923 | prompt processing, n_tokens =  17489, progress = 0.97, t =   4.94 s / 3540.20 tokens per second
17.02.924.349 I slot print_timing: id  0 | task 3923 | prompt processing, n_tokens =  18001, progress = 1.00, t =   5.07 s / 3553.14 tokens per second
17.03.049.040 I slot print_timing: id  0 | task 3923 | prompt eval time =    5152.07 ms / 18005 tokens (    0.29 ms per token,  3494.71 tokens per second)
17.03.049.046 I slot print_timing: id  0 | task 3923 |        eval time =      38.85 ms /     3 tokens (   12.95 ms per token,    77.23 tokens per second)
17.03.049.046 I slot print_timing: id  0 | task 3923 |       total time =    5190.92 ms / 18008 tokens
17.03.049.047 I slot print_timing: id  0 | task 3923 |    graphs reused =       1728
17.03.049.229 I slot      release: id  0 | task 3923 | stop processing: n_tokens = 18007, truncated = 0
17.03.067.898 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
17.03.068.746 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1052.526 MiB)
17.03.233.577 I slot launch_slot_: id  0 | task 3937 | processing task, is_child = 0
17.06.579.017 I slot print_timing: id  0 | task 3937 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.35 s / 3673.09 tokens per second
17.07.173.161 I slot print_timing: id  0 | task 3937 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.94 s / 3638.99 tokens per second
17.07.770.096 I slot print_timing: id  0 | task 3937 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.54 s / 3611.60 tokens per second
17.08.173.743 I slot print_timing: id  0 | task 3937 | prompt processing, n_tokens =  17485, progress = 0.97, t =   4.94 s / 3539.37 tokens per second
17.08.298.212 I slot print_timing: id  0 | task 3937 | prompt processing, n_tokens =  17997, progress = 1.00, t =   5.06 s / 3553.48 tokens per second
17.08.421.491 I slot print_timing: id  0 | task 3937 | prompt eval time =    5149.87 ms / 18001 tokens (    0.29 ms per token,  3495.43 tokens per second)
17.08.421.497 I slot print_timing: id  0 | task 3937 |        eval time =      38.02 ms /     3 tokens (   12.67 ms per token,    78.91 tokens per second)
17.08.421.497 I slot print_timing: id  0 | task 3937 |       total time =    5187.89 ms / 18004 tokens
17.08.421.498 I slot print_timing: id  0 | task 3937 |    graphs reused =       1729
17.08.421.672 I slot      release: id  0 | task 3937 | stop processing: n_tokens = 18003, truncated = 0
17.08.467.864 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
17.08.468.346 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.343 MiB)
17.08.625.388 I slot launch_slot_: id  0 | task 3951 | processing task, is_child = 0
17.11.969.929 I slot print_timing: id  0 | task 3951 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3674.07 tokens per second
17.12.554.759 I slot print_timing: id  0 | task 3951 | prompt processing, n_tokens =  14336, progress = 0.79, t =   3.93 s / 3648.44 tokens per second
17.13.159.523 I slot print_timing: id  0 | task 3951 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.53 s / 3613.50 tokens per second
17.13.566.245 I slot print_timing: id  0 | task 3951 | prompt processing, n_tokens =  17526, progress = 0.97, t =   4.94 s / 3547.17 tokens per second
17.13.689.754 I slot print_timing: id  0 | task 3951 | prompt processing, n_tokens =  18038, progress = 1.00, t =   5.06 s / 3561.76 tokens per second
17.13.805.750 I slot print_timing: id  0 | task 3951 | prompt eval time =    5158.12 ms / 18042 tokens (    0.29 ms per token,  3497.79 tokens per second)
17.13.805.755 I slot print_timing: id  0 | task 3951 |        eval time =      22.22 ms /     2 tokens (   11.11 ms per token,    90.02 tokens per second)
17.13.805.756 I slot print_timing: id  0 | task 3951 |       total time =    5180.34 ms / 18044 tokens
17.13.805.757 I slot print_timing: id  0 | task 3951 |    graphs reused =       1729
17.13.805.944 I slot      release: id  0 | task 3951 | stop processing: n_tokens = 18043, truncated = 0
17.13.844.329 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
17.13.845.007 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1037.144 MiB)
17.14.008.919 I slot launch_slot_: id  0 | task 3964 | processing task, is_child = 0
17.17.345.721 I slot print_timing: id  0 | task 3964 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3682.60 tokens per second
17.17.954.970 I slot print_timing: id  0 | task 3964 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.95 s / 3633.02 tokens per second
17.18.558.016 I slot print_timing: id  0 | task 3964 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.55 s / 3601.61 tokens per second
17.18.956.174 I slot print_timing: id  0 | task 3964 | prompt processing, n_tokens =  17508, progress = 0.97, t =   4.95 s / 3538.95 tokens per second
17.19.094.828 I slot print_timing: id  0 | task 3964 | prompt processing, n_tokens =  18020, progress = 1.00, t =   5.09 s / 3543.14 tokens per second
17.19.205.170 I slot print_timing: id  0 | task 3964 | prompt eval time =    5157.86 ms / 18024 tokens (    0.29 ms per token,  3494.47 tokens per second)
17.19.205.175 I slot print_timing: id  0 | task 3964 |        eval time =      38.36 ms /     3 tokens (   12.79 ms per token,    78.20 tokens per second)
17.19.205.176 I slot print_timing: id  0 | task 3964 |       total time =    5196.23 ms / 18027 tokens
17.19.205.177 I slot print_timing: id  0 | task 3964 |    graphs reused =       1730
17.19.205.350 I slot      release: id  0 | task 3964 | stop processing: n_tokens = 18026, truncated = 0
17.19.234.219 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
17.19.235.110 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.410 MiB)
17.19.392.868 I slot launch_slot_: id  0 | task 3978 | processing task, is_child = 0
17.22.736.512 I slot print_timing: id  0 | task 3978 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3675.06 tokens per second
17.23.329.728 I slot print_timing: id  0 | task 3978 | prompt processing, n_tokens =  14336, progress = 0.79, t =   3.94 s / 3641.50 tokens per second
17.23.940.609 I slot print_timing: id  0 | task 3978 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.55 s / 3602.69 tokens per second
17.24.344.409 I slot print_timing: id  0 | task 3978 | prompt processing, n_tokens =  17525, progress = 0.97, t =   4.95 s / 3539.32 tokens per second
17.24.465.129 I slot print_timing: id  0 | task 3978 | prompt processing, n_tokens =  18037, progress = 1.00, t =   5.07 s / 3556.03 tokens per second
17.24.581.048 I slot print_timing: id  0 | task 3978 | prompt eval time =    5166.68 ms / 18041 tokens (    0.29 ms per token,  3491.80 tokens per second)
17.24.581.054 I slot print_timing: id  0 | task 3978 |        eval time =      21.47 ms /     2 tokens (   10.74 ms per token,    93.14 tokens per second)
17.24.581.055 I slot print_timing: id  0 | task 3978 |       total time =    5188.15 ms / 18043 tokens
17.24.581.055 I slot print_timing: id  0 | task 3978 |    graphs reused =       1730
17.24.581.243 I slot      release: id  0 | task 3978 | stop processing: n_tokens = 18042, truncated = 0
17.24.599.969 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
17.24.600.458 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.476 MiB)
17.24.766.223 I slot launch_slot_: id  0 | task 3991 | processing task, is_child = 0
17.28.111.184 I slot print_timing: id  0 | task 3991 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3673.62 tokens per second
17.28.699.975 I slot print_timing: id  0 | task 3991 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.93 s / 3644.38 tokens per second
17.29.315.080 I slot print_timing: id  0 | task 3991 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.55 s / 3601.80 tokens per second
17.29.708.049 I slot print_timing: id  0 | task 3991 | prompt processing, n_tokens =  17513, progress = 0.97, t =   4.94 s / 3543.85 tokens per second
17.29.830.869 I slot print_timing: id  0 | task 3991 | prompt processing, n_tokens =  18025, progress = 1.00, t =   5.06 s / 3559.00 tokens per second
17.29.946.616 I slot print_timing: id  0 | task 3991 | prompt eval time =    5158.66 ms / 18029 tokens (    0.29 ms per token,  3494.90 tokens per second)
17.29.946.621 I slot print_timing: id  0 | task 3991 |        eval time =      21.71 ms /     2 tokens (   10.85 ms per token,    92.13 tokens per second)
17.29.946.621 I slot print_timing: id  0 | task 3991 |       total time =    5180.37 ms / 18031 tokens
17.29.946.622 I slot print_timing: id  0 | task 3991 |    graphs reused =       1730
17.29.946.802 I slot      release: id  0 | task 3991 | stop processing: n_tokens = 18030, truncated = 0
17.29.970.231 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
17.29.970.866 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1042.692 MiB)
17.30.131.571 I slot launch_slot_: id  0 | task 4004 | processing task, is_child = 0
17.33.464.736 I slot print_timing: id  0 | task 4004 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.33 s / 3686.61 tokens per second
17.34.064.500 I slot print_timing: id  0 | task 4004 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.93 s / 3645.14 tokens per second
17.34.668.371 I slot print_timing: id  0 | task 4004 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.54 s / 3611.38 tokens per second
17.35.066.155 I slot print_timing: id  0 | task 4004 | prompt processing, n_tokens =  17465, progress = 0.97, t =   4.93 s / 3539.32 tokens per second
17.35.189.990 I slot print_timing: id  0 | task 4004 | prompt processing, n_tokens =  17977, progress = 1.00, t =   5.06 s / 3553.89 tokens per second
17.35.319.403 I slot print_timing: id  0 | task 4004 | prompt eval time =    5147.18 ms / 17981 tokens (    0.29 ms per token,  3493.37 tokens per second)
17.35.319.409 I slot print_timing: id  0 | task 4004 |        eval time =      40.63 ms /     3 tokens (   13.54 ms per token,    73.84 tokens per second)
17.35.319.409 I slot print_timing: id  0 | task 4004 |       total time =    5187.81 ms / 17984 tokens
17.35.319.410 I slot print_timing: id  0 | task 4004 |    graphs reused =       1731
17.35.319.593 I slot      release: id  0 | task 4004 | stop processing: n_tokens = 17983, truncated = 0
17.35.344.664 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
17.35.345.152 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.576 MiB)
17.35.509.007 I slot launch_slot_: id  0 | task 4018 | processing task, is_child = 0
17.38.846.492 I slot print_timing: id  0 | task 4018 | prompt processing, n_tokens =  12288, progress = 0.66, t =   3.34 s / 3681.84 tokens per second
17.39.440.198 I slot print_timing: id  0 | task 4018 | prompt processing, n_tokens =  14336, progress = 0.77, t =   3.93 s / 3646.76 tokens per second
17.40.050.034 I slot print_timing: id  0 | task 4018 | prompt processing, n_tokens =  16384, progress = 0.88, t =   4.54 s / 3608.01 tokens per second
17.40.598.707 I slot print_timing: id  0 | task 4018 | prompt processing, n_tokens =  18002, progress = 0.97, t =   5.09 s / 3536.96 tokens per second
17.40.720.677 I slot print_timing: id  0 | task 4018 | prompt processing, n_tokens =  18514, progress = 1.00, t =   5.21 s / 3552.43 tokens per second
17.41.609.210 I slot print_timing: id  0 | task 4018 | prompt eval time =    5302.76 ms / 18518 tokens (    0.29 ms per token,  3492.15 tokens per second)
17.41.609.214 I slot print_timing: id  0 | task 4018 |        eval time =     797.42 ms /    57 tokens (   13.99 ms per token,    71.48 tokens per second)
17.41.609.215 I slot print_timing: id  0 | task 4018 |       total time =    6100.18 ms / 18575 tokens
17.41.609.215 I slot print_timing: id  0 | task 4018 |    graphs reused =       1786
17.41.609.397 I slot      release: id  0 | task 4018 | stop processing: n_tokens = 18574, truncated = 0
17.41.641.140 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
17.41.642.120 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.111 MiB)
17.41.802.159 I slot launch_slot_: id  0 | task 4086 | processing task, is_child = 0
17.45.156.816 I slot print_timing: id  0 | task 4086 | prompt processing, n_tokens =  12288, progress = 0.67, t =   3.35 s / 3663.00 tokens per second
17.45.736.568 I slot print_timing: id  0 | task 4086 | prompt processing, n_tokens =  14336, progress = 0.78, t =   3.93 s / 3643.77 tokens per second
17.46.360.362 I slot print_timing: id  0 | task 4086 | prompt processing, n_tokens =  16384, progress = 0.89, t =   4.56 s / 3594.42 tokens per second
17.46.799.617 I slot print_timing: id  0 | task 4086 | prompt processing, n_tokens =  17836, progress = 0.97, t =   5.00 s / 3569.03 tokens per second
17.46.952.645 I slot print_timing: id  0 | task 4086 | prompt processing, n_tokens =  18348, progress = 1.00, t =   5.15 s / 3562.40 tokens per second
17.47.069.578 I slot print_timing: id  0 | task 4086 | prompt eval time =    5245.07 ms / 18352 tokens (    0.29 ms per token,  3498.90 tokens per second)
17.47.069.583 I slot print_timing: id  0 | task 4086 |        eval time =      22.32 ms /     2 tokens (   11.16 ms per token,    89.60 tokens per second)
17.47.069.584 I slot print_timing: id  0 | task 4086 |       total time =    5267.39 ms / 18354 tokens
17.47.069.585 I slot print_timing: id  0 | task 4086 |    graphs reused =       1786
17.47.069.774 I slot      release: id  0 | task 4086 | stop processing: n_tokens = 18353, truncated = 0
17.47.108.432 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
17.47.109.464 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1046.978 MiB)
17.47.275.829 I slot launch_slot_: id  0 | task 4099 | processing task, is_child = 0
17.50.611.761 I slot print_timing: id  0 | task 4099 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3683.56 tokens per second
17.51.204.959 I slot print_timing: id  0 | task 4099 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.93 s / 3648.67 tokens per second
17.51.815.797 I slot print_timing: id  0 | task 4099 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.54 s / 3608.86 tokens per second
17.52.220.116 I slot print_timing: id  0 | task 4099 | prompt processing, n_tokens =  17504, progress = 0.97, t =   4.94 s / 3540.27 tokens per second
17.52.344.840 I slot print_timing: id  0 | task 4099 | prompt processing, n_tokens =  18016, progress = 1.00, t =   5.07 s / 3554.16 tokens per second
17.52.470.327 I slot print_timing: id  0 | task 4099 | prompt eval time =    5155.70 ms / 18020 tokens (    0.29 ms per token,  3495.16 tokens per second)
17.52.470.333 I slot print_timing: id  0 | task 4099 |        eval time =      38.77 ms /     3 tokens (   12.92 ms per token,    77.38 tokens per second)
17.52.470.334 I slot print_timing: id  0 | task 4099 |       total time =    5194.47 ms / 18023 tokens
17.52.470.334 I slot print_timing: id  0 | task 4099 |    graphs reused =       1787
17.52.470.512 I slot      release: id  0 | task 4099 | stop processing: n_tokens = 18022, truncated = 0
17.52.502.741 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
17.52.503.688 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1048.307 MiB)
17.52.660.872 I slot launch_slot_: id  0 | task 4113 | processing task, is_child = 0
17.56.002.373 I slot print_timing: id  0 | task 4113 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3677.41 tokens per second
17.56.609.795 I slot print_timing: id  0 | task 4113 | prompt processing, n_tokens =  14336, progress = 0.79, t =   3.95 s / 3630.38 tokens per second
17.57.206.360 I slot print_timing: id  0 | task 4113 | prompt processing, n_tokens =  16384, progress = 0.90, t =   4.55 s / 3604.47 tokens per second
17.57.633.924 I slot print_timing: id  0 | task 4113 | prompt processing, n_tokens =  17642, progress = 0.97, t =   4.97 s / 3547.54 tokens per second
17.57.767.998 I slot print_timing: id  0 | task 4113 | prompt processing, n_tokens =  18154, progress = 1.00, t =   5.11 s / 3554.66 tokens per second
17.57.940.197 I slot print_timing: id  0 | task 4113 | prompt eval time =    5197.31 ms / 18158 tokens (    0.29 ms per token,  3493.73 tokens per second)
17.57.940.203 I slot print_timing: id  0 | task 4113 |        eval time =      81.99 ms /     6 tokens (   13.66 ms per token,    73.18 tokens per second)
17.57.940.204 I slot print_timing: id  0 | task 4113 |       total time =    5279.30 ms / 18164 tokens
17.57.940.204 I slot print_timing: id  0 | task 4113 |    graphs reused =       1791
17.57.940.391 I slot      release: id  0 | task 4113 | stop processing: n_tokens = 18163, truncated = 0
