0.00.085.544 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.136.913 W srv  llama_server: -----------------
0.00.136.917 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.136.918 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.136.918 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.136.918 W srv  llama_server: -----------------
0.00.141.225 I srv    load_model: loading model 'C:\Users\muzaf\.cache\huggingface\hub\models--unsloth--Qwen3.8-27B-GGUF\snapshots\f1bfb127c64f7072bdd2cad55f258b9c8b2910fe\Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.919.602 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.919.613 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.919.626 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.919.631 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.919.635 W model has unused tensor blk.64.attn_v.weight (size = 4300800 bytes) -- ignoring
0.00.919.652 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.919.657 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.919.662 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.919.666 W model has unused tensor blk.64.ffn_gate.weight (size = 47349760 bytes) -- ignoring
0.00.919.671 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.919.676 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.919.682 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.00.919.688 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.919.693 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.919.707 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.06.320.771 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 65536, kv_unified = 'false'
0.06.324.895 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.06.324.910 I srv  llama_server: model loaded
0.06.324.913 I srv  llama_server: listening on http://127.0.0.1:8097
0.06.697.227 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
358.59.748.073 I slot print_timing: id  0 | task 33164 |       total time =     133.72 ms /     8 tokens
358.59.748.074 I slot print_timing: id  0 | task 33164 |    graphs reused =      21800
358.59.748.129 I slot      release: id  0 | task 33164 | stop processing: n_tokens = 472, truncated = 0
358.59.767.354 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.994
358.59.767.578 I slot launch_slot_: id  0 | task 33169 | processing task, is_child = 0
358.59.906.220 I slot print_timing: id  0 | task 33169 | prompt eval time =      76.89 ms /     4 tokens (   19.22 ms per token,    52.02 tokens per second)
358.59.906.228 I slot print_timing: id  0 | task 33169 |        eval time =      61.73 ms /     4 tokens (   15.43 ms per token,    64.80 tokens per second)
358.59.906.229 I slot print_timing: id  0 | task 33169 |       total time =     138.62 ms /     8 tokens
358.59.906.230 I slot print_timing: id  0 | task 33169 |    graphs reused =      21802
358.59.906.264 I slot      release: id  0 | task 33169 | stop processing: n_tokens = 472, truncated = 0
358.59.910.322 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.994
358.59.910.533 I slot launch_slot_: id  0 | task 33174 | processing task, is_child = 0
359.00.044.202 I slot print_timing: id  0 | task 33174 | prompt eval time =      73.07 ms /     4 tokens (   18.27 ms per token,    54.74 tokens per second)
359.00.044.209 I slot print_timing: id  0 | task 33174 |        eval time =      60.58 ms /     4 tokens (   15.15 ms per token,    66.03 tokens per second)
359.00.044.211 I slot print_timing: id  0 | task 33174 |       total time =     133.65 ms /     8 tokens
359.00.044.211 I slot print_timing: id  0 | task 33174 |    graphs reused =      21804
359.00.044.260 I slot      release: id  0 | task 33174 | stop processing: n_tokens = 472, truncated = 0
359.00.047.846 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.143 (> 0.100 thold), f_keep = 0.028
359.00.047.914 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 464.128 MiB)
359.00.147.313 I slot launch_slot_: id  0 | task 33179 | processing task, is_child = 0
359.00.348.270 I slot print_timing: id  0 | task 33179 | prompt eval time =     101.14 ms /    91 tokens (    1.11 ms per token,   899.72 tokens per second)
359.00.348.276 I slot print_timing: id  0 | task 33179 |        eval time =      99.78 ms /     6 tokens (   16.63 ms per token,    60.13 tokens per second)
359.00.348.278 I slot print_timing: id  0 | task 33179 |       total time =     200.93 ms /    97 tokens
359.00.348.279 I slot print_timing: id  0 | task 33179 |    graphs reused =      21808
359.00.348.309 I slot      release: id  0 | task 33179 | stop processing: n_tokens = 96, truncated = 0
359.00.351.621 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.948
359.00.351.775 I slot launch_slot_: id  0 | task 33187 | processing task, is_child = 0
359.00.508.337 I slot print_timing: id  0 | task 33187 | prompt eval time =      63.09 ms /     4 tokens (   15.77 ms per token,    63.41 tokens per second)
359.00.508.345 I slot print_timing: id  0 | task 33187 |        eval time =      93.45 ms /     6 tokens (   15.58 ms per token,    64.20 tokens per second)
359.00.508.346 I slot print_timing: id  0 | task 33187 |       total time =     156.54 ms /    10 tokens
359.00.508.347 I slot print_timing: id  0 | task 33187 |    graphs reused =      21812
359.00.508.381 I slot      release: id  0 | task 33187 | stop processing: n_tokens = 96, truncated = 0
359.00.511.560 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.948
359.00.511.681 I slot launch_slot_: id  0 | task 33194 | processing task, is_child = 0
359.00.674.156 I slot print_timing: id  0 | task 33194 | prompt eval time =      67.88 ms /     4 tokens (   16.97 ms per token,    58.92 tokens per second)
359.00.674.162 I slot print_timing: id  0 | task 33194 |        eval time =      94.57 ms /     6 tokens (   15.76 ms per token,    63.44 tokens per second)
359.00.674.164 I slot print_timing: id  0 | task 33194 |       total time =     162.46 ms /    10 tokens
359.00.674.164 I slot print_timing: id  0 | task 33194 |    graphs reused =      21816
359.00.674.189 I slot      release: id  0 | task 33194 | stop processing: n_tokens = 96, truncated = 0
359.00.677.745 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.948
359.00.677.886 I slot launch_slot_: id  0 | task 33201 | processing task, is_child = 0
359.00.836.988 I slot print_timing: id  0 | task 33201 | prompt eval time =      66.40 ms /     4 tokens (   16.60 ms per token,    60.24 tokens per second)
359.00.836.996 I slot print_timing: id  0 | task 33201 |        eval time =      92.68 ms /     6 tokens (   15.45 ms per token,    64.74 tokens per second)
359.00.836.997 I slot print_timing: id  0 | task 33201 |       total time =     159.07 ms /    10 tokens
359.00.836.998 I slot print_timing: id  0 | task 33201 |    graphs reused =      21820
359.00.837.031 I slot      release: id  0 | task 33201 | stop processing: n_tokens = 96, truncated = 0
359.00.840.475 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.948
359.00.840.632 I slot launch_slot_: id  0 | task 33208 | processing task, is_child = 0
359.01.002.394 I slot print_timing: id  0 | task 33208 | prompt eval time =      67.51 ms /     4 tokens (   16.88 ms per token,    59.25 tokens per second)
359.01.002.401 I slot print_timing: id  0 | task 33208 |        eval time =      94.22 ms /     6 tokens (   15.70 ms per token,    63.68 tokens per second)
359.01.002.403 I slot print_timing: id  0 | task 33208 |       total time =     161.74 ms /    10 tokens
359.01.002.403 I slot print_timing: id  0 | task 33208 |    graphs reused =      21824
359.01.002.439 I slot      release: id  0 | task 33208 | stop processing: n_tokens = 96, truncated = 0
359.01.015.734 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 21538503677
359.01.141.906 I slot launch_slot_: id  0 | task 33215 | processing task, is_child = 0
359.04.308.563 I slot print_timing: id  0 | task 33215 | prompt processing, n_tokens =  10240, progress = 0.75, t =   3.17 s / 3233.73 tokens per second
359.04.973.484 I slot print_timing: id  0 | task 33215 | prompt processing, n_tokens =  12288, progress = 0.90, t =   3.83 s / 3207.06 tokens per second
359.05.308.691 I slot print_timing: id  0 | task 33215 | prompt processing, n_tokens =  13179, progress = 0.96, t =   4.17 s / 3162.89 tokens per second
359.05.457.689 I slot print_timing: id  0 | task 33215 | prompt processing, n_tokens =  13691, progress = 1.00, t =   4.32 s / 3172.33 tokens per second
359.05.632.455 I slot print_timing: id  0 | task 33215 | prompt eval time =    4421.98 ms / 13695 tokens (    0.32 ms per token,  3097.03 tokens per second)
359.05.632.464 I slot print_timing: id  0 | task 33215 |        eval time =      68.52 ms /     4 tokens (   17.13 ms per token,    58.38 tokens per second)
359.05.632.466 I slot print_timing: id  0 | task 33215 |       total time =    4490.50 ms / 13699 tokens
359.05.632.466 I slot print_timing: id  0 | task 33215 |    graphs reused =      21826
359.05.632.747 I slot      release: id  0 | task 33215 | stop processing: n_tokens = 13698, truncated = 0
359.05.661.063 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
359.05.661.223 I slot launch_slot_: id  0 | task 33228 | processing task, is_child = 0
359.05.795.938 I slot print_timing: id  0 | task 33228 | prompt eval time =      71.78 ms /     4 tokens (   17.94 ms per token,    55.73 tokens per second)
359.05.795.946 I slot print_timing: id  0 | task 33228 |        eval time =      62.92 ms /     4 tokens (   15.73 ms per token,    63.57 tokens per second)
359.05.795.947 I slot print_timing: id  0 | task 33228 |       total time =     134.69 ms /     8 tokens
359.05.795.948 I slot print_timing: id  0 | task 33228 |    graphs reused =      21828
359.05.796.145 I slot      release: id  0 | task 33228 | stop processing: n_tokens = 13698, truncated = 0
359.05.821.419 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
359.05.821.561 I slot launch_slot_: id  0 | task 33233 | processing task, is_child = 0
359.05.953.345 I slot print_timing: id  0 | task 33233 | prompt eval time =      69.16 ms /     4 tokens (   17.29 ms per token,    57.84 tokens per second)
359.05.953.356 I slot print_timing: id  0 | task 33233 |        eval time =      62.60 ms /     4 tokens (   15.65 ms per token,    63.89 tokens per second)
359.05.953.357 I slot print_timing: id  0 | task 33233 |       total time =     131.76 ms /     8 tokens
359.05.953.358 I slot print_timing: id  0 | task 33233 |    graphs reused =      21830
359.05.953.636 I slot      release: id  0 | task 33233 | stop processing: n_tokens = 13698, truncated = 0
359.05.966.107 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
359.05.966.409 I slot launch_slot_: id  0 | task 33238 | processing task, is_child = 0
359.06.098.702 I slot print_timing: id  0 | task 33238 | prompt eval time =      68.88 ms /     4 tokens (   17.22 ms per token,    58.07 tokens per second)
359.06.098.710 I slot print_timing: id  0 | task 33238 |        eval time =      63.38 ms /     4 tokens (   15.85 ms per token,    63.11 tokens per second)
359.06.098.711 I slot print_timing: id  0 | task 33238 |       total time =     132.26 ms /     8 tokens
359.06.098.711 I slot print_timing: id  0 | task 33238 |    graphs reused =      21832
359.06.098.915 I slot      release: id  0 | task 33238 | stop processing: n_tokens = 13698, truncated = 0
359.06.111.510 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
359.06.111.679 I slot launch_slot_: id  0 | task 33243 | processing task, is_child = 0
359.06.243.707 I slot print_timing: id  0 | task 33243 | prompt eval time =      69.06 ms /     4 tokens (   17.26 ms per token,    57.92 tokens per second)
359.06.243.714 I slot print_timing: id  0 | task 33243 |        eval time =      62.94 ms /     4 tokens (   15.74 ms per token,    63.55 tokens per second)
359.06.243.716 I slot print_timing: id  0 | task 33243 |       total time =     132.00 ms /     8 tokens
359.06.243.716 I slot print_timing: id  0 | task 33243 |    graphs reused =      21834
359.06.243.899 I slot      release: id  0 | task 33243 | stop processing: n_tokens = 13698, truncated = 0
359.06.248.254 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 21543745140
359.06.368.201 I slot launch_slot_: id  0 | task 33248 | processing task, is_child = 0
359.06.675.182 I slot print_timing: id  0 | task 33248 | prompt eval time =     195.50 ms /   451 tokens (    0.43 ms per token,  2306.87 tokens per second)
359.06.675.189 I slot print_timing: id  0 | task 33248 |        eval time =     111.45 ms /     7 tokens (   15.92 ms per token,    62.81 tokens per second)
359.06.675.190 I slot print_timing: id  0 | task 33248 |       total time =     306.95 ms /   458 tokens
359.06.675.191 I slot print_timing: id  0 | task 33248 |    graphs reused =      21839
359.06.675.240 I slot      release: id  0 | task 33248 | stop processing: n_tokens = 457, truncated = 0
359.06.678.981 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.987
359.06.679.102 I slot launch_slot_: id  0 | task 33257 | processing task, is_child = 0
359.06.854.585 I slot print_timing: id  0 | task 33257 | prompt eval time =      65.00 ms /     4 tokens (   16.25 ms per token,    61.54 tokens per second)
359.06.854.591 I slot print_timing: id  0 | task 33257 |        eval time =     110.46 ms /     7 tokens (   15.78 ms per token,    63.37 tokens per second)
359.06.854.593 I slot print_timing: id  0 | task 33257 |       total time =     175.46 ms /    11 tokens
359.06.854.593 I slot print_timing: id  0 | task 33257 |    graphs reused =      21844
359.06.854.637 I slot      release: id  0 | task 33257 | stop processing: n_tokens = 457, truncated = 0
359.06.867.086 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.987
359.06.867.317 I slot launch_slot_: id  0 | task 33265 | processing task, is_child = 0
359.07.045.648 I slot print_timing: id  0 | task 33265 | prompt eval time =      68.17 ms /     4 tokens (   17.04 ms per token,    58.67 tokens per second)
359.07.045.656 I slot print_timing: id  0 | task 33265 |        eval time =     110.13 ms /     7 tokens (   15.73 ms per token,    63.56 tokens per second)
359.07.045.658 I slot print_timing: id  0 | task 33265 |       total time =     178.31 ms /    11 tokens
359.07.045.659 I slot print_timing: id  0 | task 33265 |    graphs reused =      21849
359.07.045.716 I slot      release: id  0 | task 33265 | stop processing: n_tokens = 457, truncated = 0
359.07.049.319 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.987
359.07.049.573 I slot launch_slot_: id  0 | task 33273 | processing task, is_child = 0
359.07.234.626 I slot print_timing: id  0 | task 33273 | prompt eval time =      72.79 ms /     4 tokens (   18.20 ms per token,    54.95 tokens per second)
359.07.234.634 I slot print_timing: id  0 | task 33273 |        eval time =     112.24 ms /     7 tokens (   16.03 ms per token,    62.37 tokens per second)
359.07.234.634 I slot print_timing: id  0 | task 33273 |       total time =     185.03 ms /    11 tokens
359.07.234.636 I slot print_timing: id  0 | task 33273 |    graphs reused =      21854
359.07.234.685 I slot      release: id  0 | task 33273 | stop processing: n_tokens = 457, truncated = 0
359.07.238.365 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.987
359.07.238.600 I slot launch_slot_: id  0 | task 33281 | processing task, is_child = 0
359.07.417.908 I slot print_timing: id  0 | task 33281 | prompt eval time =      69.44 ms /     4 tokens (   17.36 ms per token,    57.60 tokens per second)
359.07.417.915 I slot print_timing: id  0 | task 33281 |        eval time =     109.84 ms /     7 tokens (   15.69 ms per token,    63.73 tokens per second)
359.07.417.916 I slot print_timing: id  0 | task 33281 |       total time =     179.29 ms /    11 tokens
359.07.417.917 I slot print_timing: id  0 | task 33281 |    graphs reused =      21859
359.07.417.962 I slot      release: id  0 | task 33281 | stop processing: n_tokens = 457, truncated = 0
359.07.430.789 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 21544919200
359.07.430.873 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 903.226 MiB)
359.07.581.499 I slot launch_slot_: id  0 | task 33289 | processing task, is_child = 0
359.10.814.627 I slot print_timing: id  0 | task 33289 | prompt processing, n_tokens =  10240, progress = 0.76, t =   3.23 s / 3167.24 tokens per second
359.11.478.135 I slot print_timing: id  0 | task 33289 | prompt processing, n_tokens =  12288, progress = 0.91, t =   3.90 s / 3153.51 tokens per second
359.11.741.495 I slot print_timing: id  0 | task 33289 | prompt processing, n_tokens =  13043, progress = 0.96, t =   4.16 s / 3135.36 tokens per second
359.11.903.705 I slot print_timing: id  0 | task 33289 | prompt processing, n_tokens =  13555, progress = 1.00, t =   4.32 s / 3136.15 tokens per second
359.12.119.612 I slot print_timing: id  0 | task 33289 | prompt eval time =    4425.71 ms / 13559 tokens (    0.33 ms per token,  3063.69 tokens per second)
359.12.119.619 I slot print_timing: id  0 | task 33289 |        eval time =     112.37 ms /     7 tokens (   16.05 ms per token,    62.30 tokens per second)
359.12.119.620 I slot print_timing: id  0 | task 33289 |       total time =    4538.08 ms / 13566 tokens
359.12.119.621 I slot print_timing: id  0 | task 33289 |    graphs reused =      21864
359.12.119.912 I slot      release: id  0 | task 33289 | stop processing: n_tokens = 13565, truncated = 0
359.12.142.293 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
359.12.142.426 I slot launch_slot_: id  0 | task 33305 | processing task, is_child = 0
359.12.321.957 I slot print_timing: id  0 | task 33305 | prompt eval time =      68.37 ms /     4 tokens (   17.09 ms per token,    58.50 tokens per second)
359.12.321.964 I slot print_timing: id  0 | task 33305 |        eval time =     111.14 ms /     7 tokens (   15.88 ms per token,    62.98 tokens per second)
359.12.321.965 I slot print_timing: id  0 | task 33305 |       total time =     179.51 ms /    11 tokens
